,Unnamed: 0,title,keywords,rating,genres
2163,2163,Born Blue,"['wanting', 'family', 'like', 'sense', 'james', 'arrested', 'man', 'bed', 'starts', 'lives', 'joy', 'jazz', 'small', 'living', 'brother', 'left', 'forced', 'years', 'sex', 'panties', 'leaving', 'led', 'good', 'found', 'dying', 'local', 'live', 'beach', 'girl', 'strict', 'drug', 'neglect', 'falls', 'travels', 'book', 'rule', 'mama', 'major', 'personal', 'back', 'influence', 'seeing', 'trip', 'drowning', 'running', 'mother', 'peace', 'unknown', 'one', 'home', 'baby', 'dead', 'woman', 'comes', 'meet', 'kidnapped', 'heroin', 'childhood', 'story', 'alabama', 'shopping', 'life', 'beer', 'former', 'final', 'foster', 'memory', 'toddler', 'get', 'harmony', 'birth', 'move', 'alone', 'bad', 'virginity', 'adopted', 'band', 'happily', 'new', 'set', 'paul', 'love', 'parents', 'goes']",6.0,"['young', 'adult', 'literature']"
2164,2164,Impact,"['things', 'stories', 'gemstones', 'strike', 'source', 'mars', 'ray', 'single', 'unusual', 'crater', 'book', 'investigate', 'trek', 'offshore', 'mission', 'author', 'investigation', 'assumed', 'activity', 'evidence', 'maine', 'engagement', 'gamma', 'meteor', 'mysterious', 'government', 'hit', 'weaving', 'islands', 'ford', 'future', 'plots']",3.0,"['thriller', 'science', 'fiction']"
2165,2165,Night Passage,"['loves', 'militia', 'police', 'previous', 'lush', 'local', 'push', 'still', 'looking', 'scotch', 'calling', 'along', 'coming', 'becomes', 'detective', 'road', 'disintegration', 'cat', 'novel', 'really', 'termination', 'calls', 'actress', 'corrupt', 'time', 'affair', 'gangsters', 'like', 'muscle', 'small', 'corpse', 'begins', 'tammy', 'make', 'talk', 'well', 'station', 'storm', 'cross', 'laundering', 'free', 'bargain', 'investigate', 'release', 'fearful', 'retreat', 'weapons', 'owner', 'fired', 'away', 'events', 'jesse', 'deal', 'domestic', 'interview', 'bottle', 'lou', 'orders', 'help', 'priest', 'reveals', 'money', 'operation', 'end', 'tom', 'stone', 'learning', 'relationship', 'card', 'homicide', 'taking', 'sexual', 'trip', 'leader', 'officer', 'kill', 'cliff', 'easy', 'town', 'portugal', 'country', 'writing', 'hathaway', 'let', 'life', 'board', 'marriage', 'get', 'mob', 'murder', 'fish', 'state', 'wife', 'drinking', 'nude', 'paradise', 'job', 'word', 'far', 'car', 'gay', 'attempt', 'la', 'payoff', 'consumption', 'leave', 'wealthy', 'boss', 'body', 'drunk', 'home', 'bank', 'chief', 'husband', 'boston', 'lapd', 'hired', 'taunt', 'hit', 'west']",10.0,"['crime', 'fiction', 'fiction']"
2166,2166,Trouble in Paradise,"['use', 'crew', 'phone', 'police', 'forced', 'subject', 'carrying', 'local', 'large', 'night', 'girl', 'registered', 'chinese', 'deposit', 'tide', 'posing', 'entrance', 'take', 'partner', 'second', 'share', 'one', 'novel', 'really', 'rest', 'agent', 'murders', 'keys', 'washed', 'fellow', 'massachusetts', 'time', 'call', 'dangerous', 'behind', 'final', 'game', 'uses', 'together', 'murdered', 'estate', 'begins', 'make', 'box', 'headquarters', 'lines', 'drug', 'storm', 'sign', 'cross', 'investigate', 'helicopter', 'going', 'poor', 'comes', 'events', 'fund', 'office', 'jesse', 'friend', 'place', 'hide', 'shore', 'blow', 'boxes', 'working', 'demolitions', 'crow', 'drive', 'campbell', 'van', 'man', 'kills', 'stone', 'american', 'cruiser', 'pilot', 'community', 'relationships', 'boat', 'criminal', 'head', 'channel', 'sexual', 'dock', 'island', 'violent', 'officer', 'safe', 'confront', 'way', 'weapon', 'smith', 'gain', 'harry', 'weather', 'telephone', 'suspicious', 'life', 'news', 'nearby', 'meeting', 'private', 'get', 'cocaine', 'murder', 'state', 'new', 'female', 'poker', 'ripping', 'swat', 'see', 'draws', 'paradise', 'bridge', 'plot', 'attempt', 'lead', 'mind', 'arizona', 'door', 'high', 'wilson', 'leave', 'increase', 'wealthy', 'criminals', 'minor', 'seeing', 'waiting', 'third', 'security', 'running', 'released', 'home', 'main', 'bank', 'chief', 'shoots', 'celebrity', 'cut', 'water', 'two', 'safety', 'stakeout', 'set', 'restaurant', 'stealing', 'real']",5.0,"['crime', 'fiction']"
2167,2167,Bed of Roses,"['women', 'starts', 'perfect', 'men', 'kiss', 'left', 'career', 'vision', 'getting', 'looking', 'may', 'grant', 'right', 'fall', 'passion', 'architect', 'something', 'long', 'one', 'feelings', 'around', 'events', 'great', 'saw', 'last', 'florist', 'first', 'trust', 'life', 'place', 'finding', 'history', 'photographer', 'personality', 'vows', 'jack', 'best', 'elliot', 'love']",3.0,['fiction']
2168,2168,The Burning Land,"['family', 'lunden', 'use', 'obligation', 'attack', 'broken', 'walls', 'men', 'escapes', 'trapped', 'plunder', 'vengeful', 'betrayal', 'bishop', 'large', 'along', 'major', 'becomes', 'back', 'influence', 'take', 'second', 'traveling', 'battle', 'one', 'dead', 'woman', 'rest', 'ransom', 'stole', 'curse', 'succeeds', 'year', 'failing', 'lure', 'child', 'fears', 'break', 'fleet', 'fort', 'half', 'works', 'uses', 'lover', 'small', 'message', 'raised', 'begins', 'saved', 'releases', 'make', 'says', 'sailing', 'attacks', 'assaults', 'twelve', 'fighter', 'invading', 'war', 'welshman', 'free', 'ominous', 'father', 'hundred', 'house', 'surprising', 'pay', 'king', 'warlord', 'long', 'enemy', 'away', 'rage', 'army', 'divorce', 'captive', 'sail', 'protagonist', 'deal', 'cent', 'edward', 'places', 'friend', 'threatens', 'reluctant', 'win', 'former', 'passes', 'made', 'natural', 'party', 'end', 'freedom', 'kills', 'love', 'old', 'oath', 'butchers', 'sex', 'another', 'attacked', 'plan', 'lords', 'beehives', 'governor', 'adopt', 'saxon', 'island', 'kill', 'force', 'safe', 'wanted', 'campaign', 'warning', 'daughter', 'victory', 'sword', 'devastated', 'custody', 'son', 'silence', 'next', 'troops', 'returned', 'fine', 'meeting', 'news', 'children', 'crippled', 'sharing', 'act', 'swear', 'capture', 'get', 'ways', 'though', 'died', 'able', 'wife', 'treasure', 'goes', 'lord', 'conflict', 'scales', 'presumed', 'wishes', 'bees', 'forces', 'brother', 'teaching', 'fake', 'lead', 'stronghold', 'alfred', 'scale', 'point', 'indecision', 'military', 'front', 'hostage', 'return', 'go', 'reunites', 'sister', 'danish', 'leading', 'line', 'rescue', 'hall', 'horde', 'given', 'great', 'power', 'first', 'makes', 'hostile', 'envoy', 'mad', 'captured', 'defeat', 'caught', 'bear', 'come', 'two', 'assault', 'best', 'meet']",3.0,"['fiction', 'historical']"
2169,2169,Death in Paradise,"['hands', 'overcome', 'care', 'information', 'men', 'graphic', 'alan', 'local', 'norman', 'large', 'girl', 'becomes', 'mother', 'detective', 'gives', 'one', 'underage', 'novel', 'citizen', 'odd', 'billie', 'year', 'girls', 'break', 'interviews', 'uses', 'suit', 'begins', 'following', 'make', 'school', 'turns', 'found', 'incriminating', 'killing', 'talk', 'case', 'suspected', 'teenage', 'father', 'knowing', 'long', 'catch', 'prostitutes', 'away', 'ring', 'divorce', 'jesse', 'current', 'searching', 'passes', 'senior', 'mary', 'number', 'hotel', 'promise', 'parents', 'acts', 'stake', 'stone', 'old', 'domineering', 'run', 'cover', 'another', 'death', 'sexual', 'daughter', 'threatening', 'act', 'private', 'get', 'clues', 'murder', 'wife', 'contact', 'forces', 'setting', 'photos', 'shelter', 'high', 'many', 'wealthy', 'body', 'seeing', 'gun', 'third', 'famous', 'sister', 'class', 'chief', 'given', 'turn', 'evidence', 'nun', 'two']",8.333333332999999,"['crime', 'fiction', 'speculative', 'fiction']"
2170,2170,Good in Bed,"['family', 'produce', 'temper', 'hands', 'eating', 'forced', 'followed', 'single', 'someone', 'role', 'getting', 'pregnant', 'may', 'becomes', 'back', 'mother', 'becoming', 'one', 'airport', 'dream', 'peter', 'woman', 'struggle', 'magazine', 'issues', 'trying', 'written', 'want', 'move', 'like', 'start', 'abortion', 'friends', 'small', 'living', 'boyfriend', 'hollywood', 'says', 'make', 'outraged', 'bruce', 'day', 'bathroom', 'father', 'knowing', 'moving', 'three', 'long', 'baby', 'going', 'cooks', 'fly', 'naming', 'maxi', 'depression', 'friend', 'interview', 'walk', 'article', 'york', 'help', 'born', 'k', 'left', 'journalist', 'things', 'end', 'starts', 'letter', 'relationship', 'good', 'side', 'taking', 'hurt', 'hospital', 'tell', 'breakup', 'last', 'writing', 'rat', 'life', 'news', 'children', 'incident', 'overbearing', 'get', 'little', 'able', 'mental', 'argument', 'new', 'part', 'goes', 'see', 'telling', 'city', 'job', 'joy', 'screenplay', 'falls', 'seeing', 'talking', 'belly', 'peace', 'go', 'home', 'entertainment', 'change', 'group', 'better', 'deep', 'makes', 'celebrity', 'must', 'walking', 'water', 'note', 'crushed', 'best', 'rude', 'choice', 'funeral']",8.0,['fiction']
2171,2171,Stone Cold,"['random', 'police', 'search', 'plate', 'food', 'match', 'local', 'registered', 'still', 'night', 'getting', 'elevator', 'license', 'take', 'one', 'heart', 'chest', 'woman', 'play', 'victims', 'evening', 'pictures', 'move', 'invite', 'behind', 'guilty', 'interviews', 'murdered', 'optical', 'make', 'turns', 'patent', 'killing', 'smart', 'station', 'day', 'numbers', 'spending', 'teenage', 'catch', 'making', 'check', 'got', 'jesse', 'involved', 'without', 'help', 'stations', 'wearing', 'reveals', 'skateboarding', 'church', 'court', 'abandoned', 'slaps', 'probe', 'man', 'officers', 'shooting', 'another', 'cars', 'taking', 'practicing', 'considering', 'learn', 'lincoln', 'marrying', 'kill', 'officer', 'wanted', 'train', 'confront', 'believes', 'stop', 'notice', 'videos', 'dumb', 'next', 'shoot', 'penthouse', 'warrant', 'murder', 'state', 'discover', 'wife', 'dropped', 'toronto', 'goes', 'stops', 'invented', 'flirting', 'paradise', 'picking', 'telling', 'killers', 'car', 'escape', 'photos', 'thrill', 'rifle', 'wealthy', 'feeling', 'body', 'boys', 'watching', 'home', 'present', 'feelings', 'checks', 'red', 'stalking', 'mall', 'shoots', 'first', 'people', 'note', 'saab', 'come', 'two', 'exit', 'anthony', 'couple', 'love']",8.0,"['literary', 'realism', 'young', 'adult', 'literature', 'horror']"
2172,2172,Swords Against Death,"['stories', 'bleak', 'loves', 'fantasy', 'conflict', 'shake', 'lives', 'encounter', 'quest', 'shop', 'adventure', 'priesthood', 'parting', 'stranger', 'visit', 'unique', 'wake', 'circle', 'death', 'feet', 'sunken', 'guild', 'deaths', 'return', 'seven', 'black', 'plague', 'swords', 'resolution', 'investigation', 'first', 'series', 'dust', 'journey', 'magical', 'final', 'gray', 'murderous', 'howling', 'world', 'price', 'mysterious', 'adventures', 'jewels', 'two', 'duo', 'dangerous', 'land', 'treasure', 'atlantis', 'dwelling']",3.0,['fantasy']
2173,2173,Swords and Ice Magic,"['stories', 'fantasy', 'frost', 'lives', 'adventure', 'sea', 'recruitment', 'death', 'legendary', 'refugee', 'strange', 'sadness', 'take', 'magic', 'challenges', 'swords', 'face', 'series', 'pair', 'gods', 'gray', 'world', 'ice', 'two', 'duo', 'ocean', 'voyage']",9.0,['fantasy']
2174,2174,The Knight and Knave of Swords,"['stories', 'knight', 'role', 'fantasy', 'taking', 'magical', 'swords', 'gray', 'world', 'lives', 'isle', 'two', 'adventure', 'duo', 'new', 'first', 'bands', 'final', 'deal']",6.0,['fantasy']
2175,2175,Greylands,"['withdraw', 'adventure', 'experiences', 'true', 'mystery', 'side', 'within', 'context', 'soul', 'point', 'girl', 'strange', 'may', 'father', 'sister', 'suffering', 'something', 'novel', 'aftermath', 'action', 'story', 'account', 'place', 'unsolved', 'world', 'jack']",6.0,"['fantasy', 'young', 'adult', 'literature']"
2176,2176,There Will Be Time,"['rebels', 'culture', 'independent', 'overthrow', 'goal', 'jerusalem', 'far', 'american', 'returning', 'genetic', 'vision', 'midwest', 'mutation', '21st', 'less', 'headquarters', 'still', 'girl', 'falls', 'greek', 'carnage', 'travel', 'take', 'return', 'street', 'singing', 'stop', 'around', 'group', 'turn', 'racist', '20th', 'story', 'interlude', 'first', 'people', 'must', 'walking', 'place', 'life', 'time', 'agents', 'apocalypse', 'world', 'defeat', 'byzantine', 'crusade', 'born', 'come', 'ability', 'jack', 'nuclear', 'new', 'future', 'times', 'fourth', 'love']",3.0,"['science', 'fiction']"
2177,2177,Big Girl,"['end', 'lack', 'big', 'jim', 'plays', 'jealousy', 'job', 'works', 'starts', 'gracie', 'chosen', 'obsessed', 'old', 'eating', 'fitness', 'ugly', 'married', 'fair', 'years', 'career', 'begins', 'make', 'relationships', 'clever', 'good', 'another', 'engaged', 'girl', 'still', 'fathers', 'book', 'early', 'queen', 'mother', 'younger', 'father', 'picture', 'adoration', 'seven', 'sister', 'one', 'baby', 'changes', 'problems', 'really', 'everything', 'calls', 'turn', 'saw', 'husband', 'bullied', 'believed', 'life', 'praise', 'get', 'girls', 'morals', 'teacher', 'york', 'born', 'though', 'dogs', 'wife', 'dark', 'victoria', 'stronger', 'new', 'love', 'parents']",6.0,[]
2178,2178,Tree of Freedom,"['homestead', 'noel', 'brother', 'war', 'north', 'expedition', 'british', 'governor', 'becomes', 'rogers', 'indian', 'rival', 'novel', 'older', 'comes', 'jonathan', 'courier', 'calls', 'kentucky', 'story', 'carolina', 'tree', 'apple', 'walk', 'claim', 'raise', 'discover', 'made', 'indians', 'land', 'george', 'plant']",7.5,"['childrens', 'literature']"
2179,2179,Miracle in Seville,"['draws', 'hope', 'supposedly', 'virgin', 'breeder', 'acts', 'devotion', 'week', 'american', 'writer', 'tradition', 'brother', 'knowledge', 'fights', 'religious', 'live', 'gypsy', 'reviewers', 'course', 'many', 'learn', 'determined', 'may', 'matador', 'performance', 'sister', 'prayers', 'revive', 'holy', 'taken', 'drawn', 'action', 'story', 'power', 'belief', 'curse', 'bulls', 'must', 'arena', 'mary', 'bull', 'ability', 'spanish', 'struggling', 'forgiveness', 'tale', 'powerful']",5.0,['historical']
2180,2180,Pastime,"['telling', 'contacting', 'period', 'leave', 'favor', 'extended', 'case', 'along', 'motherly', 'mother', 'trip', 'pay', 'intention', 'becoming', 'believe', 'home', 'boston', 'without', 'though', 'paul', 'left', 'real']",3.0,"['detective', 'fiction']"
2181,2181,Eye of the Storm,"['must', 'michael', 'races', 'betrayal', 'conquered', 'galactic', 'general', 'face', 'planets', 'group', 'come', 'new', 'removing', 'charge']",3.0,"['military', 'science', 'fiction']"
2182,2182,Seedfolks,"['loves', 'contest', 'care', 'wrong', 'juan', 'someone', 'pregnant', 'florence', 'nice', 'beaten', 'along', 'becomes', 'farmer', 'back', 'safer', 'romanian', 'something', 'one', 'dead', 'heart', 'woman', 'sam', 'insulted', 'arthritis', 'year', 'fears', 'lot', 'garden', 'miracle', 'remembrance', 'hope', 'lima', 'small', 'begins', 'following', 'problem', 'dying', 'circle', 'day', 'nurse', 'early', 'fall', 'father', 'house', 'fearful', 'indian', 'baby', 'comes', 'everything', 'young', 'watch', 'win', 'place', 'amir', 'former', 'walk', 'sixteen', 'nora', 'man', 'starts', 'old', 'spirit', 'vietnamese', 'feel', 'around', 'nine', 'let', 'children', 'life', 'guatemala', 'beans', 'nobody', 'goes', 'see', 'immigrant', 'wishes', 'shop', 'told', 'planting', 'spring', 'full', 'seeds', 'bean', 'recognize', 'protective', 'go', 'story', 'outside', 'progress', 'adults', 'fence', 'arrest', 'water', 'teenager', 'discovery', 'government', 'come', 'two', 'curtis', 'plant']",8.0,"['speculative', 'fiction', 'childrens', 'literature', 'fiction']"
2183,2183,All Alone,"['family', 'risk', 'sense', 'summer', 'upbringing', 'returning', 'conscience', 'inner', 'chain', 'revolution', 'village', 'marcel', 'take', 'father', 'three', 'older', 'french', 'events', 'boy', 'antisocial', 'first', 'yodeling', 'loneliness', 'crisis']",3.0,"['childrens', 'literature']"
2184,2184,The Heat of the Day,"['factory', 'family', 'loves', 'care', 'insanity', 'coping', 'visit', 'mount', 'narrative', 'still', 'language', 'britain', 'looking', 'pregnant', 'becomes', 'back', 'mother', 'take', 'exchange', 'gives', 'unknown', 'order', 'share', 'one', 'affairs', 'novel', 'really', 'calls', 'couple', 'behavior', 'actions', 'francis', 'evening', 'combat', 'offer', 'call', 'stay', 'concert', 'pretending', 'guilty', 'inherit', 'narration', 'like', 'start', 'recounts', 'friends', 'returning', 'papers', 'begins', 'years', 'says', 'make', 'impression', 'collection', 'talk', 'air', 'sexually', 'ireland', 'newspaper', 'ever', 'revealed', 'house', 'via', 'resolution', 'comes', 'everything', 'rejects', 'army', 'divorce', 'assumed', 'office', 'excuse', 'allied', 'sweeping', 'history', 'without', 'extramarital', 'made', 'dropping', 'angry', 'reveals', 'left', 'tom', 'interest', 'cousin', 'relationship', 'true', 'treachery', 'harrison', 'reunion', 'leaving', 'seeking', 'overview', 'another', 'revelation', 'hurt', 'fact', 'days', 'services', 'heroic', 'train', 'confront', 'believes', 'thomas', 'thoughts', 'son', 'next', 'suspicious', 'meeting', 'wisteria', 'birth', 'though', 'conversation', 'new', 'show', 'course', 'goes', 'irish', 'encounter', 'car', 'told', 'report', 'doubt', 'robert', 'inherited', 'fatale', 'spy', 'victor', 'london', 'leave', 'accepting', 'many', 'waiting', 'front', 'return', 'go', 'special', 'fascist', 'main', 'pick', 'femme', 'change', 'story', 'first', 'troubled', 'makes', 'worker', 'connie', 'elderly', 'two', 'raise', 'decision', 'memories', 'restaurant', 'meet', 'real']",3.0,[]
2185,2185,Blackout,"['meaning', 'blitz', 'hopes', 'lives', 'sir', 'bomb', 'information', 'university', 'academic', '1940', 'wrong', 'search', 'trapped', 'date', 'frustration', 'someone', 'response', 'local', 'park', 'night', 'bartholomew', 'engaged', 'looking', 'britain', 'stuck', 'live', 'may', 'lands', 'posing', 'travel', 'becomes', 'mother', 'influence', 'back', 'past', 'pearl', 'refugees', 'gives', 'battle', 'ward', 'something', 'believe', 'dead', 'one', 'changes', 'novel', 'older', 'mission', 'continuum', 'resemblance', 'year', 'child', 'time', 'deadline', 'trying', 'world', 'fears', 'stay', 'times', 'behind', 'killed', 'michael', 'cause', 'hope', '1970s', 'returning', 'together', 'small', 'depressed', 'churchill', 'begins', 'years', 'make', 'turns', 'led', 'mike', 'found', 'students', 'war', 'john', 'day', 'countryside', 'revealed', 'plans', 'knowing', 'three', 'tragedy', 'street', 'going', 'cathedral', 'comes', 'away', 'english', 'st', 'events', 'current', 'breaking', 'place', 'worst', 'history', 'inspired', 'ii', 'misinformation', 'view', 'future', 'left', 'things', 'operation', 'staff', 'separated', 'september', 'american', 'april', 'changing', 'another', 'plan', 'death', 'oxford', 'potential', 'abandon', 'fact', 'dover', 'days', 'tell', 'recovering', 'believes', 'germany', 'way', 'reason', 'around', 'country', 'last', 'gerald', 'department', 'dunkirk', 'returned', 'children', 'meeting', 'repeatedly', 'life', 'unconscious', 'get', 'miles', 'witness', 'died', 'able', 'employment', 'observing', 'light', 'assignment', 'evacuation', 'goes', 'see', 'needs', 'multiple', 'shop', 'escape', 'embedded', 'support', 'attempt', 'winning', 'less', 'point', 'london', 'leave', 'falls', 'right', 'giving', 'waiting', 'late', 'deaths', 'running', 'return', 'studying', 'hopeless', 'leading', 'rescue', 'drop', 'open', 'first', 'gone', 'laws', 'jump', 'blackout', 'people', 'must', 'crush', 'research', 'manor', 'saving', 'work', 'characters', 'elderly', 'teenager', 'faked', 'hit', 'two', 'raise', 'set', 'plant', 'couple', 'stranded', 'figure']",9.0,"['science', 'fiction']"
